"ID","Type","System","Difficulty","File","Line","Content","Status","AssignedDate","CompletedDate","Notes"
"ISSUE-1619","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","2944","// Xinef: Buggs out polymorph","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1620","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","2997","/// @todo: this cause soul transfer bugged","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1621","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","3194","/// @todo: move this code to scripts","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1622","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","3231","LOG_DEBUG('spells.aura', 'Spell {} triggered spell {} by SPELL_AURA_ADD_TARGET_TRIGGER aura', m_spellInfo->Id, i->triggeredSpell->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1623","TODO","Spells","LOW","src\server\game\Spells\Spell.cpp","3253","/// @todo: remove/cleanup this, as this table is not documented and people are doing stupid things with it","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1624","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","3588","LOG_DEBUG('spells.aura', 'Spell::prepare: spell id {} source {} caster {} customCastFlags {} mask {}', m_spellInfo->Id, m_caster->GetEntry(), m_originalCaster ? m_originalCaster->GetEntry() : -1, _triggeredCastFlags, m_targets.GetTargetMask());","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1625","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","3596","//TODO:Apply this to all casted spells if needed","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1626","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","4353","LOG_DEBUG('spells.aura', 'Spell {} is cancelled due to removal of target.', m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1627","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","4416","LOG_DEBUG('spells.aura', 'Channeled spell {} is removed due to lack of targets', m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1628","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","4490","LOG_DEBUG('spells.aura', 'Statue {} is unsummoned in spell {} finish', m_caster->GetGUID().ToString(), m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1629","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","4672","//LOG_DEBUG('spells.aura', 'Sending SMSG_SPELL_START id={}', m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1630","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","4753","//LOG_DEBUG('spells.aura', 'Sending SMSG_SPELL_GO id={}', m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1631","TODO","Spells","HIGH","src\server\game\Spells\Spell.cpp","4835","//TODO: There is a crash caused by a spell with CAST_FLAG_RUNE_LIST casted by a creature","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1632","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","5575","LOG_DEBUG('spells.aura', 'Spell {}, added an additional {} threat for {} {} target(s)', m_spellInfo->Id, threat, m_spellInfo->_IsPositiveSpell() ? 'assisting' : 'harming', uint32(m_UniqueTargetInfo.size()));","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1633","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","5591","LOG_DEBUG('spells.aura', 'Spell: {} Effect : {}', m_spellInfo->Id, eff);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1634","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","5647","if (m_spellInfo->HasAttribute(SPELL_ATTR7_DEBUG_SPELL) && !m_caster->HasUnitFlag2(UNIT_FLAG2_ALLOW_CHEAT_SPELLS))","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1635","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","5827","// Check explicit target for m_originalCaster - todo: get rid of such workarounds","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1636","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","5987","/// @todo: determine if there is some flag to enable/disable the check","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1637","HACK","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7048","// xinef: hack for npc shooters","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1638","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7376","/// @todo Needs review","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1639","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7429","[[fallthrough]]; /// @todo: Not sure whether the fallthrough was a mistake (forgetting a break) or intended. This should be double-checked.","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1640","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7800","LOG_DEBUG('spells', 'Spell {} partially interrupted for ({}) ms at damage', m_spellInfo->Id, delaytime);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1641","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7841","LOG_DEBUG('spells.aura', 'Spell {} partially interrupted for {} ms, new duration: {} ms', m_spellInfo->Id, delaytime, m_timer);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1642","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","7951","/// @todo: below shouldn't be here, but it's temporary","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1643","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","8071","/// @todo changed SPELL_INTERRUPT_FLAG_AUTOATTACK -> SPELL_INTERRUPT_FLAG_INTERRUPT to fix compile - is this check correct at all?","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1644","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","8516","LOG_DEBUG('spells.aura', 'Spell::LoadScripts: Script `{}` for spell `{}` is loaded now', (*itr)->_GetScriptName()->c_str(), m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1645","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","8756","/// @todo: move this to scripts","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1646","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","8767","/// @todo: move this to scripts","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1647","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.cpp","8935","std::string Spell::GetDebugInfo() const","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1648","TODO","Spells","MEDIUM","src\server\game\Spells\Spell.h","77","CAST_FLAG_HEAL_PREDICTION    = 0x40000000,              //@todo: Unused on TC 3.3.5a. Defined from TC Master.","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1649","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.h","188","void OutDebug() const;","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1650","BUG","Spells","MEDIUM","src\server\game\Spells\Spell.h","624","std::string GetDebugInfo() const;","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1651","BUG","Spells","MEDIUM","src\server\game\Spells\SpellDefines.h","154","TRIGGERED_FULL_DEBUG_MASK                       = 0xFFFFFFFF","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1652","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","63","/// @todo: this import is not necessary for compilation and marked as unused by the IDE","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1653","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","240","LOG_DEBUG('spells.aura', 'WORLD: Spell Effect DUMMY');","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1654","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","582","/// @todo: should this be put on taken but not done?","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1655","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","768","LOG_DEBUG('spells.aura', 'Spell ScriptStart spellid {} in EffectDummy({})', m_spellInfo->Id, effIndex);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1656","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","793","/// @todo: move those to spell scripts","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1657","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","897","LOG_DEBUG('spells.aura', 'Spell::EffectTriggerSpell spell {} tried to trigger unknown spell {}', m_spellInfo->Id, triggered_spell_id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1658","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","954","LOG_DEBUG('spells.aura', 'Spell::EffectTriggerMissileSpell spell {} tried to trigger unknown spell {}', m_spellInfo->Id, triggered_spell_id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1659","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1222","LOG_DEBUG('spells.aura', 'Spell::EffectTeleportUnits - teleport unit to {} {} {} {} {}\n', mapid, x, y, z, orientation);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1660","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1347","LOG_DEBUG('spells.aura', 'Spell: Player {} has unlearned spell {} from Npc: {}',","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1661","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1417","/// @todo: there should be a possibility to pass dest target to event script","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1662","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1420","LOG_DEBUG('spells.aura', 'Spell ScriptStart {} for spellid {} in EffectSendEvent ', m_spellInfo->Effects[effIndex].MiscValue, m_spellInfo->Id);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1663","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1629","LOG_DEBUG('spells.aura', 'HealthLeech :{}', damage);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1664","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1822","/// @todo: ExecuteLogEffectCreateItem(i, m_spellInfo->Effects[i].ItemType);","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1665","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","1841","/// @todo: ExecuteLogEffectCreateItem(i, m_spellInfo->Effects[i].ItemType);","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1666","HACK","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2023","LOG_ERROR('spells.effect', 'Possible hacking attempt: Player {} [{}] tried to loot a gameobject [{}] which is on respawn time without being in GM mode!',","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1667","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2085","LOG_DEBUG('spells.aura', 'WORLD: Open Lock - No Player Caster!');","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1668","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2098","// Arathi Basin banner opening. /// @todo: Verify correctness of this check","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1669","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2130","/// @todo: Add script for spell 41920 - Filling, becouse server it freze when use this spell","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1670","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2145","LOG_DEBUG('spells.aura', 'WORLD: Open Lock - No GameObject/Item Target!');","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1671","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2565","LOG_DEBUG('spells.aura', 'Spell: Player {} has learned spell {} from Npc {}',","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1672","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2689","/// @todo: create a proper pull towards distract spell center for distract","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1673","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2706","unitTarget->SetFacingTo(unitTarget->GetAngle(destTarget)); /// @BUG Causes the player to stop moving.","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1674","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2803","LOG_DEBUG('spells.aura', 'SpellEffect::AddHonor (spell_id {}) rewards {} honor points (item {}) for player: {}',","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1675","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2813","LOG_DEBUG('spells.aura', 'SpellEffect::AddHonor (spell_id {}) rewards {} honor points (scale) to player: {}',","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1676","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","2820","LOG_DEBUG('spells.aura', 'SpellEffect::AddHonor (spell_id {}) rewards {} honor points (non scale) for player: {}',","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
"ISSUE-1677","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","3706","/// @todo: not all spells that used this effect apply cooldown at school spells","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1678","TODO","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","3788","/// @todo: we must implement hunter pet summon at login there (spell 6962)","COMPLETED","","2025-12-02","Spell system: Documentation improvement/Feature request"
"ISSUE-1679","BUG","Spells","MEDIUM","src\server\game\Spells\SpellEffects.cpp","4015","LOG_DEBUG('spells.aura', 'Spell ScriptStart spellid {} in EffectScriptEffect({})', m_spellInfo->Id, effIndex);","COMPLETED","","2025-12-03","Spell system reviewed - mechanism documented/proper implementation"
